cow_id,bull_id
DE00000054770,US00000003507
US00000085943,US00000003507
RU00000054877,US00000003507
US00000086420,US00000003507
RU00000052908,US00000003507
DE00000052975,US00000003507
DE00000055526,US00000003507
US00000086604,US00000003507
FR00000086731,US00000003507
US00000087261,US00000003507
RU00000087409,US00000003507
DE00000056718,US00000003507
US00000087555,US00000003507
FR00000087644,US00000003507
GB00000087711,US00000003507
DE00000087888,US00000003507
FR00000058215,US00000003507
DE00000088262,US00000003507
RU00000088312,US00000003507
NL00000060508,US00000003507
US00000058993,US00000003507
GB00000088566,US00000003507
FR00000059220,US00000003507
DE00000088656,US00000003507
US00000061203,US00000003507
NL00000059561,US00000003507
FR00000063140,US00000003507
DE00000061589,US00000003507
RU00000063480,US00000003507
US00000064860,US00000003507
FR00000062618,US00000003507
NL00000065176,US00000003507
FR00000065240,US00000003507
GB00000065633,US00000003507
FR00000064316,US00000003507
US00000066175,US00000003507
RU00000068338,US00000003507
FR00000068600,US00000003507
US00000073554,US00000003507
US00000073823,US00000003507
NL00000071218,US00000003507
DE00000074228,US00000003507
NL00000075473,US00000003507
GB00000072386,US00000003507
DE00000075832,US00000003507
NL00000075883,US00000003507
US00000073146,US00000003507
RU00000085038,US00000003507
US00000080405,US00000003507
GB00000081658,US00000003507
DE00000088124,US00000003507
FR00000088133,US00000003507
RU00000004987,US00000003507
RU00000027207,US00000003507
GB00000004175,US00000003507
GB00000089389,US00000003507
DE00000084594,US00000003507
FR00000033687,US00000003507
GB00000062185,US00000003507
FR00000083189,US00000003507
RU00000072924,US00000003507
GB00000039379,US00000003507
US00000027267,US00000003507
US00000004278,US00000003507
RU00000072781,US00000003507
GB00000072976,US00000003507
GB00000051739,US00000003507
FR00000016226,US00000003507
GB00000083091,US00000003507
DE00000051601,US00000003507
US00000072714,US00000003507
GB00000004680,US00000003507
GB00000015200,US00000003507
DE00000042902,US00000003507
FR00000039349,US00000003507
DE00000031194,US00000003507
RU00000014206,US00000003507
DE00000049366,US00000003507
GB00000008294,US00000003507
GB00000011840,US00000003507
FR00000015368,US00000003507
FR00000090030,US00000000795
FR00000005110,US00000000795
NL00000005326,US00000000795
RU00000006124,US00000000795
US00000006502,US00000000795
GB00000006512,US00000000795
DE00000006562,US00000000795
US00000007353,US00000000795
NL00000007414,US00000000795
GB00000007546,US00000000795
FR00000008132,US00000000795
NL00000006922,US00000000795
GB00000006933,US00000000795
DE00000006940,US00000000795
GB00000006946,US00000000795
US00000006947,US00000000795
GB00000007158,US00000000795
RU00000004385,US00000000795
GB00000004508,US00000000795
US00000004511,US00000000795
US00000004514,US00000000795
FR00000009273,US00000000795
RU00000009285,US00000000795
US00000008717,US00000000795
GB00000008880,US00000000795
NL00000012987,US00000000795
NL00000009662,US00000000795
NL00000009682,US00000000795
FR00000009692,US00000000795
NL00000009713,US00000000795
DE00000009823,US00000000795
DE00000011545,US00000000795
GB00000011548,US00000000795
NL00000009965,US00000000795
RU00000011560,US00000000795
RU00000011721,US00000000795
DE00000010169,US00000000795
GB00000010235,US00000000795
GB00000012011,US00000000795
FR00000012042,US00000000795
FR00000012047,US00000000795
FR00000013474,US00000000795
GB00000012203,US00000000795
DE00000013553,US00000000795
DE00000013594,US00000000795
NL00000013604,US00000000795
GB00000012472,US00000000795
RU00000010642,US00000000795
DE00000012509,US00000000795
US00000012510,US00000000795
GB00000012512,US00000000795
NL00000012520,US00000000795
US00000012522,US00000000795
NL00000012526,US00000000795
US00000012732,US00000000795
DE00000010787,US00000000795
RU00000012864,US00000000795
US00000014163,US00000000795
GB00000014307,US00000000795
US00000018778,US00000000795
FR00000018973,US00000000795
RU00000019206,US00000000795
RU00000015057,US00000000795
US00000015073,US00000000795
US00000015085,US00000000795
DE00000015169,US00000000795
NL00000015222,US00000000795
FR00000016774,US00000000795
DE00000016814,US00000000795
DE00000015335,US00000000795
US00000015348,US00000000795
NL00000015411,US00000000795
FR00000015414,US00000000795
NL00000015421,US00000000795
NL00000015425,US00000000795
RU00000015430,US00000000795
GB00000015438,US00000000795
DE00000016868,US00000000795
FR00000016869,US00000000795
GB00000017088,US00000000795
US00000019575,US00000000795
DE00000019644,US00000000795
RU00000015452,US00000000795
US00000015474,US00000000795
GB00000015478,US00000000795
RU00000015480,US00000000795
NL00000015594,US00000000795
NL00000015717,US00000000795
GB00000017385,US00000000795
NL00000017431,US00000000795
NL00000017435,US00000000795
FR00000017461,US00000000795
RU00000015788,US00000000795
DE00000015796,US00000000795
DE00000017791,US00000000795
DE00000020109,US00000000795
FR00000020161,US00000000795
GB00000017926,US00000000795
US00000018028,US00000000795
FR00000018108,US00000000795
GB00000016175,US00000000795
NL00000021662,US00000000795
FR00000020293,US00000000795
NL00000018254,US00000000795
US00000018263,US00000000795
GB00000021854,US00000000795
US00000020974,US00000000795
DE00000021055,US00000000795
GB00000021066,US00000000795
DE00000021084,US00000000795
RU00000021097,US00000000795
DE00000021448,US00000000795
FR00000021502,US00000000795
FR00000024446,US00000000795
FR00000022210,US00000000795
US00000022246,US00000000795
DE00000022252,US00000000795
RU00000022387,US00000000795
NL00000022502,US00000000795
DE00000022606,US00000000795
NL00000022711,US00000000795
FR00000022930,US00000000795
DE00000022939,US00000000795
DE00000024645,US00000000795
US00000023199,US00000000795
NL00000023396,US00000000795
DE00000023403,US00000000795
NL00000023504,US00000000795
DE00000027871,US00000000795
FR00000023618,US00000000795
NL00000023848,US00000000795
GB00000023904,US00000000795
NL00000023907,US00000000795
GB00000023910,US00000000795
RU00000023917,US00000000795
RU00000023921,US00000000795
NL00000023923,US00000000795
FR00000023934,US00000000795
DE00000028183,US00000000795
NL00000024213,US00000000795
RU00000024237,US00000000795
DE00000029826,US00000000795
FR00000028348,US00000000795
FR00000028422,US00000000795
US00000025789,US00000000795
NL00000029963,US00000000795
NL00000029974,US00000000795
US00000030140,US00000000795
US00000030147,US00000000795
FR00000030154,US00000000795
US00000030157,US00000000795
RU00000030164,US00000000795
FR00000028572,US00000000795
RU00000026208,US00000000795
US00000028761,US00000000795
FR00000028767,US00000000795
GB00000028888,US00000000795
FR00000026287,US00000000795
NL00000026431,US00000000795
GB00000028970,US00000000795
US00000030234,US00000000795
US00000030287,US00000000795
DE00000030320,US00000000795
US00000030407,US00000000795
US00000030439,US00000000795
RU00000029004,US00000000795
US00000029084,US00000000795
GB00000026498,US00000000795
DE00000026547,US00000000795
US00000026643,US00000000795
NL00000029129,US00000000795
US00000029281,US00000000795
NL00000026701,US00000000795
NL00000026765,US00000000795
NL00000026846,US00000000795
US00000026849,US00000000795
DE00000026852,US00000000795
GB00000030446,US00000000795
RU00000026883,US00000000795
NL00000026893,US00000000795
NL00000026898,US00000000795
FR00000026913,US00000000795
FR00000026920,US00000000795
RU00000026929,US00000000795
RU00000026930,US00000000795
NL00000026946,US00000000795
US00000026948,US00000000795
GB00000026964,US00000000795
DE00000026980,US00000000795
DE00000029551,US00000000795
US00000030939,US00000000795
GB00000027000,US00000000795
RU00000027045,US00000000795
FR00000027058,US00000000795
US00000027100,US00000000795
RU00000027102,US00000000795
RU00000027117,US00000000795
RU00000027124,US00000000795
DE00000027129,US00000000795
GB00000031562,US00000000795
RU00000031677,US00000000795
RU00000031400,US00000000795
DE00000031684,US00000000795
FR00000027428,US00000000795
FR00000027438,US00000000795
FR00000027577,US00000000795
GB00000032510,US00000000795
GB00000032534,US00000000795
US00000031909,US00000000795
FR00000032837,US00000000795
RU00000032840,US00000000795
GB00000032961,US00000000795
FR00000032141,US00000000795
DE00000032381,US00000000795
NL00000033451,US00000000795
DE00000032552,US00000000795
DE00000032709,US00000000795
FR00000033285,US00000000795
DE00000033536,US00000000795
US00000033560,US00000000795
US00000032801,US00000000795
GB00000033760,US00000000795
DE00000034174,US00000000795
FR00000034886,US00000000795
GB00000035401,US00000000795
GB00000034507,US00000000795
US00000035250,US00000000795
US00000035648,US00000000795
GB00000035649,US00000000795
US00000035587,US00000000795
US00000035616,US00000000795
NL00000035692,US00000000795
US00000036597,US00000000795
DE00000037343,US00000000795
GB00000036152,US00000000795
US00000036758,US00000000795
RU00000036843,US00000000795
RU00000037370,US00000000795
US00000036325,US00000000795
RU00000036991,US00000000795
RU00000037138,US00000000795
FR00000037872,US00000000795
DE00000038036,US00000000795
NL00000038795,US00000000795
US00000038451,US00000000795
NL00000038963,US00000000795
FR00000038465,US00000000795
NL00000038479,US00000000795
DE00000038486,US00000000795
RU00000038502,US00000000795
GB00000038547,US00000000795
DE00000038550,US00000000795
NL00000038599,US00000000795
US00000039050,US00000000795
GB00000039051,US00000000795
NL00000039111,US00000000795
NL00000039308,US00000000795
US00000039630,US00000000795
NL00000039957,US00000000795
US00000039980,US00000000795
RU00000039998,US00000000795
US00000040028,US00000000795
US00000041039,US00000000795
FR00000041253,US00000000795
GB00000041458,US00000000795
DE00000014980,US00000000795
GB00000041919,US00000000795
DE00000041978,US00000000795
US00000041994,US00000000795
NL00000042139,US00000000795
FR00000042155,US00000000795
GB00000042171,US00000000795
FR00000042212,US00000000795
GB00000041595,US00000000795
RU00000042562,US00000000795
FR00000042779,US00000000795
US00000042864,US00000000795
US00000042865,US00000000795
NL00000043325,US00000000795
US00000044191,US00000000795
RU00000044275,US00000000795
NL00000044292,US00000000795
US00000040413,US00000000795
GB00000043902,US00000000795
GB00000043937,US00000000795
DE00000044056,US00000000795
GB00000046361,US00000000795
US00000044591,US00000000795
RU00000044624,US00000000795
FR00000040470,US00000000795
NL00000046614,US00000000795
NL00000044931,US00000000795
FR00000044957,US00000000795
GB00000044996,US00000000795
US00000046827,US00000000795
RU00000046862,US00000000795
NL00000046902,US00000000795
DE00000045387,US00000000795
GB00000045551,US00000000795
US00000045664,US00000000795
FR00000045671,US00000000795
FR00000045673,US00000000795
FR00000047112,US00000000795
US00000047124,US00000000795
NL00000047140,US00000000795
NL00000047146,US00000000795
NL00000047517,US00000000795
US00000047576,US00000000795
FR00000047587,US00000000795
US00000045950,US00000000795
FR00000046022,US00000000795
RU00000046084,US00000000795
NL00000017248,US00000000795
US00000017599,US00000000795
FR00000018584,US00000000795
RU00000021253,US00000000795
NL00000021765,US00000000795
FR00000048184,US00000000795
FR00000048233,US00000000795
NL00000048280,US00000000795
GB00000048444,US00000000795
US00000049361,US00000000795
DE00000049508,US00000000795
GB00000025802,US00000000795
DE00000048736,US00000000795
US00000048786,US00000000795
RU00000027537,US00000000795
US00000027830,US00000000795
FR00000028208,US00000000795
GB00000028213,US00000000795
NL00000028272,US00000000795
US00000028315,US00000000795
FR00000048921,US00000000795
US00000048991,US00000000795
DE00000049007,US00000000795
US00000049907,US00000000795
NL00000045012,US00000000795
DE00000045431,US00000000795
FR00000046102,US00000000795
GB00000029043,US00000000795
FR00000029296,US00000000795
NL00000029753,US00000000795
RU00000049979,US00000000795
NL00000049985,US00000000795
DE00000049986,US00000000795
FR00000050001,US00000000795
FR00000050013,US00000000795
DE00000050019,US00000000795
NL00000050024,US00000000795
NL00000050031,US00000000795
GB00000050033,US00000000795
DE00000046813,US00000000795
NL00000047192,US00000000795
FR00000048511,US00000000795
NL00000048912,US00000000795
US00000049143,US00000000795
FR00000050044,US00000000795
FR00000030281,US00000000795
GB00000030743,US00000000795
RU00000030760,US00000000795
US00000050065,US00000000795
NL00000050070,US00000000795
NL00000050082,US00000000795
GB00000050083,US00000000795
FR00000050098,US00000000795
GB00000050132,US00000000795
NL00000050150,US00000000795
FR00000050162,US00000000795
RU00000050167,US00000000795
FR00000031821,US00000000795
RU00000031831,US00000000795
US00000050213,US00000000795
US00000014652,US00000000795
GB00000050234,US00000000795
GB00000050247,US00000000795
FR00000050278,US00000000795
RU00000039439,US00000000795
RU00000039459,US00000000795
NL00000034049,US00000000795
NL00000034576,US00000000795
NL00000035599,US00000000795
GB00000035685,US00000000795
GB00000035857,US00000000795
GB00000007983,US00000000795
FR00000009907,US00000000795
GB00000010550,US00000000795
FR00000017040,US00000000795
GB00000036427,US00000000795
DE00000036604,US00000000795
RU00000036633,US00000000795
GB00000037667,US00000000795
FR00000037786,US00000000795
GB00000020152,US00000000795
GB00000030746,US00000000795
RU00000004740,US00000000795
RU00000040175,US00000000795
NL00000040465,US00000000795
DE00000006557,US00000000795
FR00000007229,US00000000795
US00000041311,US00000000795
NL00000042179,US00000000795
FR00000007738,US00000000795
DE00000042572,US00000000795
US00000042986,US00000000795
RU00000008447,US00000000795
US00000008893,US00000000795
FR00000009060,US00000000795
US00000010228,US00000000795
US00000010099,US00000000795
NL00000044422,US00000000795
DE00000044875,US00000000795
NL00000047557,US00000000795
US00000011509,US00000000795
FR00000011591,US00000000795
RU00000012692,US00000000795
GB00000013045,US00000000795
RU00000013095,US00000000795
FR00000013114,US00000000795
NL00000004413,US00000000795
DE00000005155,US00000000795
FR00000014214,US00000000795
DE00000015507,US00000000795
RU00000031459,US00000000795
FR00000032992,US00000000795
US00000011221,US00000000795
GB00000015598,US00000000795
RU00000016235,US00000000795
RU00000021213,US00000000795
RU00000025082,US00000000795
FR00000039949,US00000000795
NL00000044418,US00000000795
GB00000047038,US00000000795
DE00000048904,US00000000795
FR00000023707,US00000000795
NL00000009059,US00000000795
NL00000014119,US00000000795
DE00000014611,US00000000795
FR00000020466,US00000000795
FR00000044811,US00000000795
FR00000037711,US00000000795
FR00000049869,US00000000795
US00000092200,US00000000795
GB00000028630,US00000000795
NL00000031237,US00000000795
DE00000016687,US00000000795
DE00000039894,US00000000795
DE00000073233,US00000000795
GB00000075955,US00000000795
NL00000017178,US00000000795
RU00000054427,US00000000795
NL00000073811,US00000000795
GB00000052751,US00000000795
RU00000073988,US00000000795
US00000021256,US00000000795
NL00000073908,US00000000795
RU00000015394,US00000000795
NL00000015520,US00000000795
GB00000062191,US00000000795
NL00000072802,US00000000795
GB00000062404,US00000000795
RU00000072823,US00000000795
US00000083062,US00000000795
US00000072826,US00000000795
FR00000072783,US00000000795
FR00000072820,US00000000795
RU00000083083,US00000000795
GB00000062348,US00000000795
DE00000051461,US00000000795
FR00000051534,US00000000795
FR00000072815,US00000000795
NL00000051468,US00000000795
NL00000004630,US00000000795
RU00000021663,US00000000795
FR00000083110,US00000000795
FR00000062388,US00000000795
FR00000062184,US00000000795
GB00000062219,US00000000795
US00000027269,US00000000795
FR00000077230,US00000000795
US00000010388,US00000000795
RU00000027187,US00000000795
NL00000026807,US00000000795
FR00000090479,US00000000795
DE00000015601,US00000000795
GB00000015161,US00000000795
RU00000026813,US00000000795
US00000090793,US00000000795
RU00000090795,US00000000795
DE00000090862,US00000000795
RU00000072314,US00000000795
GB00000091239,US00000000795
NL00000038384,US00000000795
GB00000092497,US00000000795
DE00000072374,US00000000795
GB00000093109,US00000000795
NL00000093145,US00000000795
FR00000006014,US00000000795
DE00000093312,US00000000795
US00000093598,US00000000795
GB00000073086,US00000000795
FR00000073396,US00000000795
DE00000053443,US00000000795
RU00000053534,US00000000795
US00000053584,US00000000795
NL00000075328,US00000000795
DE00000052695,US00000000795
RU00000052963,US00000000795
US00000075384,US00000000795
NL00000053949,US00000000795
NL00000054257,US00000000795
FR00000053681,US00000000795
NL00000053735,US00000000795
RU00000053819,US00000000795
NL00000051983,US00000000795
FR00000052206,US00000000795
GB00000039140,US00000000795
FR00000052458,US00000000795
RU00000052607,US00000000795
US00000052609,US00000000795
FR00000076182,US00000000795
DE00000054432,US00000000795
US00000074002,US00000000795
FR00000037000,US00000000795
GB00000075535,US00000000795
GB00000074282,US00000000795
US00000074677,US00000000795
NL00000075060,US00000000795
GB00000075148,US00000000795
GB00000002977,US00000000795
RU00000003132,US00000000795
FR00000004184,US00000000795
RU00000005713,US00000000795
US00000002847,US00000000795
NL00000002913,US00000000795
RU00000004310,US00000000795
RU00000004221,US00000000795
GB00000027283,US00000000795
US00000027976,US00000000795
NL00000004914,US00000000795
GB00000028051,US00000000795
FR00000027449,US00000000795
NL00000004689,US00000000795
RU00000004750,US00000000795
US00000027390,US00000000795
NL00000032203,US00000000795
DE00000032242,US00000000795
FR00000009450,US00000000795
DE00000005090,US00000000795
GB00000028243,US00000000795
DE00000005184,US00000000795
RU00000005276,US00000000795
NL00000005298,US00000000795
DE00000032200,US00000000795
DE00000012064,US00000000795
GB00000012118,US00000000795
FR00000012129,US00000000795
RU00000012171,US00000000795
GB00000048653,US00000000795
RU00000032648,US00000000795
GB00000032755,US00000000795
NL00000009738,US00000000795
US00000032883,US00000000795
DE00000009775,US00000000795
US00000032929,US00000000795
DE00000009808,US00000000795
RU00000009844,US00000000795
US00000028546,US00000000795
NL00000028599,US00000000795
FR00000005542,US00000000795
GB00000028656,US00000000795
FR00000028762,US00000000795
GB00000062176,US00000000795
FR00000035399,US00000000795
FR00000009921,US00000000795
RU00000033170,US00000000795
GB00000033186,US00000000795
GB00000033228,US00000000795
DE00000033231,US00000000795
FR00000010104,US00000000795
RU00000033259,US00000000795
FR00000033315,US00000000795
RU00000083175,US00000000795
RU00000028798,US00000000795
RU00000005965,US00000000795
RU00000006015,US00000000795
NL00000029078,US00000000795
FR00000029235,US00000000795
FR00000030827,US00000000795
RU00000083254,US00000000795
DE00000072664,US00000000795
FR00000033529,US00000000795
US00000010435,US00000000795
DE00000033558,US00000000795
GB00000033591,US00000000795
US00000010563,US00000000795
US00000033757,US00000000795
DE00000006291,US00000000795
FR00000006324,US00000000795
US00000006350,US00000000795
NL00000029348,US00000000795
GB00000029446,US00000000795
DE00000072658,US00000000795
US00000062211,US00000000795
DE00000083172,US00000000795
GB00000072859,US00000000795
FR00000062159,US00000000795
FR00000083145,US00000000795
FR00000033800,US00000000795
US00000033949,US00000000795
GB00000033986,US00000000795
NL00000010906,US00000000795
FR00000010920,US00000000795
US00000072813,US00000000795
FR00000029658,US00000000795
US00000029715,US00000000795
DE00000006752,US00000000795
DE00000006863,US00000000795
US00000030026,US00000000795
GB00000030027,US00000000795
US00000006985,US00000000795
NL00000072810,US00000000795
DE00000035463,US00000000795
NL00000010953,US00000000795
NL00000034129,US00000000795
NL00000034171,US00000000795
NL00000034203,US00000000795
DE00000011066,US00000000795
NL00000011129,US00000000795
GB00000034330,US00000000795
NL00000011195,US00000000795
NL00000034356,US00000000795
DE00000011199,US00000000795
FR00000011244,US00000000795
US00000039354,US00000000795
FR00000007024,US00000000795
NL00000030103,US00000000795
GB00000030118,US00000000795
DE00000030218,US00000000795
FR00000051764,US00000000795
US00000051710,US00000000795
DE00000072889,US00000000795
RU00000083092,US00000000795
DE00000007417,US00000000795
RU00000007557,US00000000795
NL00000030730,US00000000795
GB00000030750,US00000000795
FR00000007733,US00000000795
NL00000011277,US00000000795
RU00000011288,US00000000795
FR00000011419,US00000000795
FR00000034613,US00000000795
GB00000011518,US00000000795
US00000011575,US00000000795
FR00000034713,US00000000795
DE00000011621,US00000000795
DE00000011658,US00000000795
US00000034817,US00000000795
GB00000011685,US00000000795
GB00000083291,US00000000795
US00000051642,US00000000795
RU00000062282,US00000000795
FR00000034980,US00000000795
GB00000035034,US00000000795
DE00000011902,US00000000795
US00000035043,US00000000795
NL00000035068,US00000000795
FR00000030823,US00000000795
FR00000030849,US00000000795
NL00000030851,US00000000795
DE00000030865,US00000000795
DE00000007779,US00000000795
NL00000007815,US00000000795
RU00000007834,US00000000795
NL00000031277,US00000000795
DE00000008155,US00000000795
NL00000062153,US00000000795
DE00000072660,US00000000795
US00000072956,US00000000795
NL00000051802,US00000000795
NL00000072941,US00000000795
DE00000072994,US00000000795
DE00000062117,US00000000795
US00000031331,US00000000795
NL00000008259,US00000000795
NL00000008282,US00000000795
GB00000008357,US00000000795
RU00000008365,US00000000795
FR00000031536,US00000000795
DE00000031547,US00000000795
GB00000051615,US00000000795
NL00000062198,US00000000795
NL00000011973,US00000000795
DE00000072735,US00000000795
NL00000011984,US00000000795
RU00000011998,US00000000795
FR00000083345,US00000000795
NL00000083269,US00000000795
DE00000051624,US00000000795
FR00000072811,US00000000795
NL00000062164,US00000000795
US00000051578,US00000000795
US00000083329,US00000000795
RU00000051541,US00000000795
DE00000083141,US00000000795
NL00000083174,US00000000795
GB00000051466,US00000000795
FR00000072926,US00000000795
DE00000062107,US00000000795
FR00000072688,US00000000795
NL00000012446,US00000000795
GB00000083341,US00000000795
RU00000035935,US00000000795
US00000035951,US00000000795
GB00000036043,US00000000795
FR00000036148,US00000000795
NL00000036181,US00000000795
GB00000036264,US00000000795
FR00000036306,US00000000795
RU00000036351,US00000000795
FR00000013254,US00000000795
RU00000013256,US00000000795
FR00000013275,US00000000795
RU00000013278,US00000000795
US00000036418,US00000000795
GB00000013444,US00000000795
DE00000036537,US00000000795
DE00000036639,US00000000795
DE00000036647,US00000000795
GB00000013542,US00000000795
GB00000008613,US00000000795
FR00000031767,US00000000795
FR00000031869,US00000000795
GB00000031992,US00000000795
GB00000032064,US00000000795
FR00000032168,US00000000795
US00000012460,US00000000795
FR00000072855,US00000000795
DE00000035597,US00000000795
US00000035676,US00000000795
RU00000062240,US00000000795
GB00000035741,US00000000795
FR00000035744,US00000000795
GB00000083106,US00000000795
NL00000051480,US00000000795
NL00000072704,US00000000795
NL00000035777,US00000000795
US00000072686,US00000000795
GB00000012674,US00000000795
GB00000062278,US00000000795
US00000062259,US00000000795
GB00000051561,US00000000795
FR00000083044,US00000000795
NL00000062032,US00000000795
DE00000051767,US00000000795
NL00000051646,US00000000795
DE00000062142,US00000000795
FR00000083369,US00000000795
GB00000062255,US00000000795
RU00000062174,US00000000795
NL00000035841,US00000000795
DE00000051600,US00000000795
RU00000062190,US00000000795
NL00000036749,US00000000795
GB00000036834,US00000000795
DE00000013748,US00000000795
DE00000036919,US00000000795
FR00000036921,US00000000795
US00000013877,US00000000795
FR00000013892,US00000000795
NL00000037006,US00000000795
DE00000013927,US00000000795
NL00000072919,US00000000795
US00000083147,US00000000795
DE00000062213,US00000000795
GB00000072828,US00000000795
FR00000051475,US00000000795
GB00000012789,US00000000795
DE00000012806,US00000000795
DE00000012835,US00000000795
GB00000016373,US00000000795
US00000018189,US00000000795
FR00000016411,US00000000795
DE00000013995,US00000000795
US00000014007,US00000000795
GB00000062064,US00000000795
RU00000083220,US00000000795
RU00000083004,US00000000795
RU00000014651,US00000000795
NL00000014702,US00000000795
DE00000037887,US00000000795
GB00000037888,US00000000795
RU00000037178,US00000000795
DE00000014083,US00000000795
FR00000037336,US00000000795
FR00000014216,US00000000795
NL00000014221,US00000000795
NL00000014347,US00000000795
FR00000014373,US00000000795
NL00000077284,US00000000795
FR00000077321,US00000000795
GB00000043881,US00000000795
US00000043974,US00000000795
NL00000038950,US00000000795
RU00000039028,US00000000795
US00000014456,US00000000795
GB00000014471,US00000000795
RU00000037695,US00000000795
FR00000037700,US00000000795
US00000014607,US00000000795
US00000023578,US00000000795
FR00000023783,US00000000795
NL00000037972,US00000000795
FR00000014944,US00000000795
NL00000015388,US00000000795
NL00000039413,US00000000795
FR00000039453,US00000000795
FR00000016578,US00000000795
GB00000038204,US00000000795
DE00000015243,US00000000795
RU00000015392,US00000000795
RU00000015535,US00000000795
RU00000015581,US00000000795
NL00000015625,US00000000795
NL00000015637,US00000000795
US00000015700,US00000000795
FR00000041270,US00000000795
US00000018085,US00000000795
DE00000019605,US00000000795
GB00000042811,US00000000795
FR00000042823,US00000000795
US00000077718,US00000000795
US00000040069,US00000000795
RU00000040075,US00000000795
DE00000016963,US00000000795
FR00000040180,US00000000795
GB00000017105,US00000000795
NL00000040352,US00000000795
FR00000017145,US00000000795
NL00000042968,US00000000795
US00000042972,US00000000795
NL00000018098,US00000000795
DE00000041299,US00000000795
GB00000041541,US00000000795
DE00000041544,US00000000795
GB00000041620,US00000000795
GB00000043253,US00000000795
RU00000017400,US00000000795
GB00000040750,US00000000795
NL00000020239,US00000000795
NL00000020277,US00000000795
US00000041672,US00000000795
US00000041861,US00000000795
US00000041886,US00000000795
NL00000042040,US00000000795
RU00000042103,US00000000795
DE00000018880,US00000000795
FR00000018904,US00000000795
RU00000043531,US00000000795
DE00000043556,US00000000795
FR00000043621,US00000000795
NL00000020470,US00000000795
NL00000020495,US00000000795
GB00000040813,US00000000795
US00000040838,US00000000795
NL00000017668,US00000000795
US00000017701,US00000000795
US00000043694,US00000000795
DE00000043719,US00000000795
US00000020535,US00000000795
US00000019016,US00000000795
US00000042242,US00000000795
RU00000019020,US00000000795
FR00000042268,US00000000795
DE00000042294,US00000000795
US00000019091,US00000000795
GB00000019096,US00000000795
GB00000042361,US00000000795
DE00000043934,US00000000795
RU00000020834,US00000000795
US00000044053,US00000000795
NL00000020835,US00000000795
NL00000041086,US00000000795
GB00000017891,US00000000795
GB00000017941,US00000000795
GB00000044250,US00000000795
US00000021136,US00000000795
DE00000044340,US00000000795
DE00000044346,US00000000795
NL00000021200,US00000000795
DE00000044147,US00000000795
DE00000021751,US00000000795
GB00000044927,US00000000795
DE00000042527,US00000000795
FR00000042529,US00000000795
DE00000042634,US00000000795
DE00000019463,US00000000795
US00000042686,US00000000795
GB00000019485,US00000000795
DE00000044842,US00000000795
NL00000021731,US00000000795
FR00000021750,US00000000795
US00000044399,US00000000795
DE00000021226,US00000000795
NL00000044450,US00000000795
FR00000021408,US00000000795
RU00000044619,US00000000795
FR00000045078,US00000000795
US00000045087,US00000000795
GB00000045094,US00000000795
FR00000045107,US00000000795
DE00000047443,US00000000795
US00000047454,US00000000795
NL00000045014,US00000000795
NL00000045051,US00000000795
RU00000045358,US00000000795
NL00000045423,US00000000795
US00000045532,US00000000795
US00000021628,US00000000795
US00000022029,US00000000795
DE00000049154,US00000000795
DE00000024369,US00000000795
US00000024474,US00000000795
DE00000047707,US00000000795
NL00000045560,US00000000795
NL00000022454,US00000000795
US00000022463,US00000000795
FR00000045707,US00000000795
NL00000022563,US00000000795
DE00000022602,US00000000795
RU00000022676,US00000000795
DE00000022688,US00000000795
US00000022690,US00000000795
US00000047740,US00000000795
RU00000024568,US00000000795
RU00000047778,US00000000795
NL00000026056,US00000000795
FR00000049468,US00000000795
GB00000049490,US00000000795
GB00000026315,US00000000795
FR00000024717,US00000000795
DE00000024722,US00000000795
US00000024759,US00000000795
FR00000024762,US00000000795
DE00000047918,US00000000795
US00000045927,US00000000795
FR00000045978,US00000000795
FR00000022889,US00000000795
DE00000022896,US00000000795
DE00000046061,US00000000795
GB00000022922,US00000000795
FR00000046197,US00000000795
RU00000024785,US00000000795
GB00000047951,US00000000795
GB00000024805,US00000000795
DE00000049564,US00000000795
GB00000049941,US00000000795
RU00000026797,US00000000795
FR00000049954,US00000000795
NL00000026811,US00000000795
FR00000024973,US00000000795
NL00000024968,US00000000795
GB00000037769,US00000000795
GB00000023255,US00000000795
US00000023282,US00000000795
DE00000046642,US00000000795
FR00000025064,US00000000795
NL00000025184,US00000000795
US00000048356,US00000000795
US00000025219,US00000000795
RU00000025240,US00000000795
FR00000023511,US00000000795
FR00000046780,US00000000795
US00000046841,US00000000795
DE00000046845,US00000000795
FR00000046857,US00000000795
RU00000037772,US00000000795
DE00000025344,US00000000795
GB00000025397,US00000000795
RU00000025410,US00000000795
RU00000048583,US00000000795
NL00000048617,US00000000795
NL00000048660,US00000000795
RU00000025519,US00000000795
RU00000023802,US00000000795
NL00000047012,US00000000795
FR00000047042,US00000000795
GB00000047054,US00000000795
US00000047182,US00000000795
GB00000047183,US00000000795
RU00000023984,US00000000795
US00000024024,US00000000795
US00000024030,US00000000795
RU00000047257,US00000000795
GB00000049974,US00000000795
RU00000077439,US00000000795
DE00000077520,US00000000795
GB00000077662,US00000000795
RU00000077687,US00000000795
NL00000048894,US00000000795
DE00000056848,US00000000795
NL00000056446,US00000000795
DE00000063222,US00000000795
US00000057222,US00000000795
US00000070761,US00000000795
NL00000057268,US00000000795
US00000057651,US00000000795
US00000063686,US00000000795
DE00000057679,US00000000795
RU00000057724,US00000000795
